feature00,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,label
0.172784,0.216667,1.0,0.0894627,0.52203,0.181178,0.968583,0.0281676,0.202537,59.5777,59.1835,57.6043,11.6848,11.1081,10.7763,3.54556,3.78842,3.99027,55.0609,-0.186426,0.920166,3.80097,0.425297,0.679374,3.19328,1.4971,-0.483106,90.1122,0.777083,13.2013,12.2504,0.204755,13.9953,0.793005,6.77581,-0.417341,138.795,0.133333,60.9114,24.2277,-0.00716916,38.5732,8.85877,114.246,39.9105,0.588439,0.319548,0.047237,224.023,1.02431,54.5643,13.8723,0.341771,0.586005,2
0.174936,0.527778,0.6,0.451354,0.598995,0.411083,0.473708,0.030699,0.447569,100.916,80.2712,115.049,65.0205,54.9121,53.9357,0.504321,1.02284,0.571131,61.9985,12.4829,-13.209,15.6613,15.5037,11.7197,0.436112,1.70051,-0.799162,71.4762,1.0,7.22803,63.2631,0.087825,4.39607,0.331777,-1.84193,1.35906,148.5,0.316667,118.198,39.911,-0.876229,35.9167,5.70517,84.6948,26.5452,0.663079,0.371284,0.0642774,175.364,1.94782,39.3453,15.1482,0.131105,0.868319,0
0.00684607,0.14375,0.0833333,0.197545,0.327325,0.121843,0.0731317,0.13694,0.428502,128.235,133.205,129.849,71.1974,73.0217,75.1052,0.153294,0.0854671,0.106113,73.0464,-1.38874,1.75946,19.9204,3.62294,7.19957,-0.579475,2.1814,1.36825,67.0249,0.25,-6.48493,63.5334,0.148116,4.07584,0.665199,15.0423,0.371868,120.86,0.25,67.3299,66.6818,-1.25233,31.2065,11.9438,111.045,1.31871,0.547662,0.393831,0.0463968,142.976,1.87356,57.3402,1.77364,0.0325405,1.10971,0
0.0272627,0.28125,0.130556,0.697139,0.479351,0.23718,0.111288,0.0602844,0.257526,145.579,145.708,90.5451,58.193,63.0591,49.9844,-0.465943,-0.404706,-0.281779,76.8943,-6.22174,21.1068,15.6359,4.59739,7.05181,-0.619994,1.64215,0.328108,53.9235,1.0,4.03629,51.9893,0.375427,12.5505,0.206213,2.57384,-3.59584,83.0905,0.129167,109.277,46.508,0.682121,23.4091,10.8622,104.127,54.6137,0.810422,0.247172,0.0445793,33.7513,0.68185,20.3242,4.81091,0.423461,0.3353,1
0.01625,0.161111,0.225,0.867677,0.672017,0.122765,0.190523,0.0844017,0.551724,71.6795,72.2447,70.4031,35.3112,34.8618,35.3382,0.959108,0.663601,0.290743,57.7956,-0.63041,1.46158,13.4668,2.01635,4.7252,-0.54782,-0.404624,2.5782,46.5098,0.602083,-0.0499734,56.0255,0.22367,11.2203,0.340952,1.60066,1.85451,142.816,0.247222,144.478,36.7599,-0.805882,58.9556,10.3792,49.1605,18.9214,0.460148,0.185714,0.0251916,143.617,0.846872,12.0806,19.2962,0.0749132,0.541835,2
0.00983218,0.102083,0.133333,0.239066,0.672945,0.0892539,0.113219,0.0847557,0.277636,208.16,203.372,196.487,50.4555,53.9498,58.3121,-1.02156,-0.970673,-0.942284,90.6168,0.30699,2.50443,10.9134,2.4208,4.4619,-1.49093,-2.119,1.22947,85.6197,0.98125,0.453036,27.9997,0.431791,16.2496,0.394645,1.69588,-0.704275,53.1118,0.769444,146.07,15.9519,-0.411225,51.1296,17.4766,143.412,20.4277,0.384463,0.24417,0.063904,254.345,-0.694591,77.6917,10.7759,0.53173,0.427964,2
0.0694271,0.191667,0.647222,0.323752,0.57123,0.14503,0.555639,0.0590981,0.440334,106.402,87.8272,79.8775,47.9033,44.9065,41.6222,0.406862,0.875285,1.15194,64.1312,4.48907,5.38273,13.4565,4.02239,4.81466,0.0918486,1.53602,0.543176,98.1437,0.79375,10.8834,15.0974,0.122975,3.10572,0.700996,2.08608,-1.6268,114.488,0.469444,22.2876,55.1698,3.70864,41.8068,13.4626,107.044,14.6552,0.542943,0.157908,0.0382791,102.556,-0.0524445,39.6389,11.7075,0.238264,0.929045,0
0.0077662,0.172917,0.0916667,0.433439,0.595457,0.160114,0.0655706,0.135618,0.51004,51.8517,59.9747,50.1289,47.3191,45.6903,44.4803,0.835721,0.902355,0.960801,49.4227,-8.49902,6.52111,18.9639,6.21068,5.23753,0.241219,-0.931366,2.41935,56.2474,0.6875,0.118042,36.6707,0.245879,11.0755,0.271195,0.753004,0.0380103,130.68,0.197222,113.883,19.4366,0.373097,53.5971,21.2289,145.085,16.2865,0.825989,0.552412,0.0741604,29.2765,0.0684634,50.8761,5.60181,0.0459433,0.0655292,2
0.0179977,0.247917,0.138889,0.820798,0.213417,0.198839,0.114639,0.0874598,0.477311,136.743,119.049,89.7807,36.6349,36.9068,39.1543,0.00978484,0.464311,0.642338,73.4801,0.576986,13.7001,9.15152,5.47902,7.42443,-0.118535,-0.159466,0.596184,57.5672,0.110417,-2.26376,56.3429,0.197167,13.9641,0.139572,-9.80458,0.15541,106.526,0.213889,114.064,35.843,0.168561,36.6736,12.9078,134.609,1.84062,0.328632,0.142286,0.237082,109.327,-0.259433,24.9636,4.6471,0.0784259,0.103564,2
0.289074,0.491667,0.7625,0.778554,0.504411,0.476438,0.619481,0.0189382,0.228922,118.476,112.24,103.545,54.2198,50.0284,45.8843,0.843794,0.873479,1.16398,70.5938,0.389296,3.54291,12.5787,2.41237,2.49995,0.4474,-0.455795,0.206054,87.4584,0.402778,3.73922,21.4391,0.432499,4.17786,0.566091,3.75083,1.08663,194.976,0.372222,47.6207,13.1687,-0.129945,37.5493,19.1151,168.632,6.50617,0.81494,0.589575,0.0159232,168.39,1.7113,65.8988,4.50074,0.27077,0.398074,2
0.0959896,0.622917,0.205556,0.582436,0.779074,0.532781,0.18347,0.0438295,0.250339,172.321,171.351,158.769,24.3822,24.8706,27.6622,-1.52028,-1.58994,-1.61324,85.1746,-1.12159,3.77723,5.52626,0.653711,2.1316,-2.0799,-0.708613,1.976,60.588,1.0,-1.26425,41.1031,0.488719,11.708,0.405507,-1.2794,3.48577,60.6413,0.447222,83.9951,38.8368,1.12858,28.6196,12.4598,139.023,16.4481,0.65806,0.187931,0.0438419,162.274,0.611514,23.7306,5.66521,0.204682,0.192826,2
0.197517,0.48125,0.525,0.340257,0.666774,0.433913,0.451316,0.0199525,0.218237,111.118,101.736,97.9833,45.1961,42.2589,41.7969,0.26888,0.338023,0.327422,68.0361,1.96094,2.46016,12.748,3.50475,3.84917,-0.550184,2.39853,0.841343,61.9988,0.158333,3.56463,27.2103,0.22237,3.48547,0.148309,9.91783,0.295634,169.393,0.508333,171.011,33.5234,1.89978,18.5956,13.0585,116.46,20.9416,0.421588,0.358107,0.0346355,169.991,0.0941219,80.5416,7.8002,0.204618,0.262565,2
0.233675,0.397222,0.908333,0.476747,0.615457,0.296761,0.85516,0.0259789,0.352361,158.657,130.703,98.3243,42.6792,37.0073,32.8732,-1.0668,-1.13161,-0.678172,76.4258,2.42328,14.1239,11.3896,1.84783,4.17096,-2.28731,0.780659,0.444472,84.5039,1.0,3.81484,25.779,0.458948,15.3144,0.39321,-0.740951,2.28807,82.6743,0.416667,119.836,12.8928,2.16576,60.9101,2.99153,129.787,8.39959,0.711493,0.298357,0.0341952,168.687,1.69333,62.1108,17.5193,0.0304398,0.230902,2
0.13761,0.491667,0.311111,0.559863,0.854084,0.456426,0.299054,0.0268304,0.100371,65.77,77.247,67.0826,37.5794,40.0387,36.2509,2.55648,2.12351,2.36188,59.085,-5.66555,3.61399,11.1847,3.24079,2.34947,1.37336,0.616064,1.56501,69.6299,0.130556,8.17839,14.5345,0.27651,8.45461,0.530122,-5.65085,1.23669,136.846,0.0972222,150.133,50.5965,3.33083,19.2266,5.11465,142.363,65.7051,0.758632,0.584124,0.0205552,217.161,-1.61232,51.0932,3.76054,0.755064,0.198218,2
0.0499016,0.410417,0.144444,0.2146,0.937405,0.370775,0.13392,0.0497507,0.158239,154.839,133.54,83.756,40.6497,45.4343,64.457,0.0620106,0.250093,0.92485,76.4907,-1.21547,25.2854,10.775,4.22086,17.3109,-0.219376,-0.443324,0.189386,74.0251,0.0416667,-3.34695,40.9853,0.147384,17.65,0.487072,1.09086,1.97876,71.6045,0.304167,56.0699,59.2074,0.855553,20.8297,16.6771,47.6012,29.7737,0.344531,0.605634,0.0520702,110.986,-0.292921,7.15564,6.72529,0.212841,0.983855,0
0.0567245,0.15,0.489583,0.941399,0.259554,0.123637,0.489687,0.0553969,0.227581,145.419,128.204,110.516,5.00888,5.6828,6.59211,-2.67286,-3.8452,-2.55133,76.7858,1.76446,7.52701,1.41845,0.669289,1.18319,-6.09631,5.3714,1.51062,96.1321,0.08125,0.871452,31.3596,0.426712,2.87329,0.195949,3.19343,-3.01455,123.463,0.496875,100.446,46.8721,0.371314,25.0257,9.62697,194.151,66.9079,0.662528,0.672883,0.0374068,149.922,0.682828,49.4588,6.60139,0.074103,0.101226,2
0.596377,0.966667,0.89375,0.503494,0.605407,0.747983,0.901505,0.0133231,0.309715,167.896,139.842,135.373,56.4203,57.9658,59.536,-0.595264,-0.113355,-0.06541,78.1375,5.92239,4.18524,14.4408,4.89096,5.61237,-0.857792,-1.06882,-0.199638,64.5016,0.502083,3.19292,55.9115,0.465364,5.55342,0.165953,0.146757,-0.575937,83.2188,0.361111,132.106,29.2489,0.586024,68.5466,6.52562,112.491,49.1273,0.575632,0.435626,0.0367214,39.2423,1.05984,35.9276,15.4857,0.488137,0.748742,0
0.0151157,0.29375,0.177778,0.581444,0.646423,0.369278,0.158144,0.137443,0.71055,158.749,110.8,89.1466,40.5992,30.787,30.5791,-0.958471,0.578942,1.33929,73.417,8.79264,12.9757,7.86277,7.49965,7.897,-0.867146,-1.81229,-1.22061,73.1079,1.0,-3.10024,49.2111,0.168516,16.308,0.377936,2.63346,0.747939,57.2589,1.0,102.855,43.9996,-0.403053,44.627,5.40513,125.565,28.2472,0.6856,0.176227,0.0409963,167.437,0.276187,2.64347,13.3599,0.0635648,0.446223,2
0.0496991,0.327778,0.1875,0.192151,0.765773,0.292839,0.166704,0.0376106,0.191337,102.444,78.8778,75.8853,61.14,37.7679,34.1294,0.581858,0.319779,0.395023,61.5984,5.52226,3.13753,13.9286,5.54867,5.28065,-0.0880723,0.896795,0.616667,86.6412,1.0,6.81658,9.73586,0.258231,8.70205,0.890463,1.05863,-0.14281,149.986,0.602778,143.283,67.9162,0.209672,19.251,12.2698,141.783,11.137,0.349772,0.180659,0.0768527,116.182,-0.742842,35.0912,11.9802,0.163588,0.992912,0
0.596094,0.969444,0.95625,0.601456,0.588012,0.804553,0.797536,0.0137081,0.356986,118.122,121.036,124.468,42.8391,47.3265,64.8412,0.0309303,-0.405379,0.0051034,72.4459,0.566521,1.08288,13.8872,6.7376,13.0181,-1.66117,0.412435,0.103674,86.9925,0.0833333,1.20777,0.428744,0.287973,13.0213,0.397922,2.79225,1.76024,89.8379,0.758333,130.564,17.5706,0.974318,7.03273,23.1196,109.829,72.746,0.591164,0.43129,0.149398,210.685,0.422826,50.4156,3.58095,0.250856,0.519047,0
0.00495949,0.04375,0.297222,0.974835,0.42464,0.0298545,0.278509,0.254376,0.618603,104.928,100.691,80.797,50.4744,49.7551,57.5198,0.688058,0.757835,0.828652,66.5874,-2.43347,12.0802,14.1171,3.09695,9.01245,0.159884,-0.380975,0.697258,59.0708,1.0,-0.294892,49.8264,0.252439,7.55567,0.801201,0.611056,2.10824,68.3998,0.322917,128.268,62.0054,1.25662,55.1952,19.5058,123.397,53.7293,0.420075,0.0914785,0.030828,45.4486,1.47968,26.4827,8.19507,0.00598958,0.238369,1
0.00716435,0.0895833,0.0916667,0.159483,0.651248,0.0837578,0.0835941,0.0993538,0.127555,54.357,47.7544,51.3853,17.1579,16.7341,16.1133,3.66746,3.18958,3.20923,50.5148,3.83614,-1.33334,6.24749,2.62122,2.02012,1.86307,0.494481,0.821835,69.7498,0.1875,-2.70051,69.678,0.118337,5.46719,0.0664351,10.228,1.19112,89.0993,0.0875,72.7689,65.6573,0.398266,62.8297,17.0139,251.855,26.9006,0.648591,0.45892,0.0493028,192.81,2.11811,75.9604,17.4905,0.0165039,0.828276,0
0.252824,0.919444,0.910417,0.498209,0.453461,0.557807,0.738555,0.0297336,0.697968,59.8071,48.1025,48.8201,63.3769,59.7567,58.266,1.38873,1.70836,1.73734,40.9225,7.41319,1.20944,26.5457,5.88177,7.94275,0.299794,0.476225,0.792735,59.11,0.40625,4.99341,22.806,0.215761,7.51153,0.0561322,3.24401,1.62479,52.0447,0.136111,131.593,56.3632,0.173558,41.2443,7.66125,81.6831,48.7594,0.361155,0.212946,0.0168525,40.678,0.238747,62.2573,13.9144,0.0122743,0.0550511,0
0.539161,0.970833,0.755556,0.539256,0.68161,0.917954,0.612038,0.0174203,0.264966,109.554,86.5717,87.7139,55.7103,50.1188,46.8676,0.791676,1.32744,1.56704,64.0298,7.20728,1.40125,13.8603,7.02243,5.40296,0.618781,3.54013,0.0170788,63.9931,0.414583,-3.76449,49.4956,0.723789,12.4207,0.135325,7.88123,0.680717,35.4731,0.83125,88.1448,35.8056,-2.8582,16.0643,4.11824,80.3431,37.8213,0.310157,0.254271,0.0402594,84.8621,-0.371349,10.1762,2.98033,0.0164815,0.222093,0
0.335619,1.0,0.352083,0.501307,0.832953,1.01458,0.337266,0.0180878,0.046762,198.35,165.117,130.112,10.3129,11.0842,11.4535,-3.48825,-2.30677,-1.16975,85.213,2.77239,12.7954,2.39664,0.530278,1.1621,-5.1045,1.44475,0.534521,66.2446,0.3875,-3.55503,66.9683,0.411944,14.8138,0.123321,-3.49388,1.38501,61.0456,0.383333,115.509,58.3428,2.60564,62.3387,1.89282,100.693,50.4759,0.181087,0.530711,0.037476,160.25,-0.35406,9.4982,8.32084,0.386823,0.117154,1
0.199444,1.0,0.225,0.488932,0.10174,1.00135,0.201373,0.0315402,0.11358,142.008,172.946,207.262,15.6267,12.3457,7.45698,-0.134172,-0.207254,-1.04809,85.0415,-2.44009,-10.9181,2.53529,0.46873,2.20039,-0.299452,1.25462,0.0196601,56.0647,0.122222,2.95769,9.51784,0.315781,13.6447,0.228597,0.245207,-0.181922,107.821,0.1,197.109,70.7923,0.182596,20.9186,5.35206,197.814,2.10374,0.689729,0.460359,0.0335519,46.1961,0.176335,25.2781,20.5868,0.0418056,0.653792,1
0.145191,1.0,0.191667,0.531252,0.830969,0.985348,0.150499,0.0424489,0.242482,108.833,106.783,88.3762,46.1941,39.8182,48.5427,-0.45281,-0.172422,-0.26344,68.6377,-3.63941,10.6664,13.161,6.88757,10.7068,-0.926338,-1.22081,1.52834,62.2181,0.1625,8.46855,14.1404,0.421791,18.8963,0.583933,0.544056,1.9825,142.731,0.0638889,158.43,32.5586,0.307826,79.9508,6.14788,146.299,10.428,0.544303,0.140678,0.0876424,123.806,1.34462,38.7168,0.455487,0.501499,1.00941,2
0.0189468,0.19375,0.241667,0.83523,0.30057,0.147265,0.237503,0.106903,0.595353,148.685,160.445,183.919,26.5816,20.0778,19.3804,0.704932,-0.743517,-1.32194,83.0352,0.0916166,-7.31544,4.46663,2.08934,2.97469,-1.01683,2.87813,1.42376,72.7529,0.308333,5.09904,13.5427,0.359664,17.4018,0.12956,-0.822187,1.06782,104.015,0.841667,249.149,61.5858,-0.160173,39.4883,2.83955,196.007,36.57,0.467394,0.290663,0.0299664,47.274,1.92448,7.58329,13.8892,0.438403,0.267825,1
0.0127604,0.260417,0.0694444,0.229026,0.724666,0.252205,0.0552707,0.120635,0.2944,69.8685,95.234,71.7392,59.9659,63.789,52.9411,0.669661,0.360773,0.469476,59.2945,-13.6872,8.17079,22.9007,7.9542,6.67208,-0.476457,-0.147942,0.670859,70.9746,0.864583,-19.2686,32.3394,0.290849,12.7776,0.170878,-1.22872,0.626967,81.6581,0.361111,127.354,19.8537,0.726475,49.3363,7.06509,134.097,33.0293,0.18762,0.604617,0.0287687,64.044,0.84404,35.3482,15.3478,0.325318,1.10267,2
0.0719792,0.1875,0.9,0.847876,0.494034,0.130915,0.955777,0.0619071,0.573457,81.73,81.0188,66.6585,52.0888,50.1258,54.4013,0.559847,0.796114,1.49474,58.9892,-2.91907,8.62781,17.6466,3.57168,12.2898,-0.223578,-1.31169,0.928752,44.4081,0.21875,6.62974,20.1506,0.0709907,10.6393,0.172497,0.137147,-0.234344,172.267,0.188889,236.913,16.5922,0.905537,33.6182,3.15957,57.993,36.1091,0.566501,0.490036,0.0187061,157.008,1.28176,2.94607,5.61559,0.0896238,1.04537,2
0.00869213,0.347222,0.114583,0.713641,0.393491,0.355758,0.106988,0.197736,0.781527,196.174,128.704,136.419,53.9469,86.9475,81.2685,-1.22732,0.123007,0.143518,76.5385,19.9392,4.4602,17.7112,22.1511,6.99638,-0.0742709,0.615538,0.667193,81.0241,1.0,-0.498166,33.8674,0.517252,19.2158,0.510262,2.91157,0.236375,112.032,0.5125,4.08403,52.4177,0.501289,37.6739,14.3338,111.728,37.9177,0.201399,0.500665,0.06831,92.0633,-0.358878,50.6635,9.90813,0.0976968,0.250235,2
0.314005,1.0,0.661111,0.407905,0.203466,0.99288,0.513887,0.0318467,0.525035,237.436,240.591,245.907,14.2617,10.7846,7.86578,-2.09998,-3.01791,-6.41624,97.6969,-0.0572128,-1.34001,1.88148,0.397509,1.28893,-3.99666,-1.25606,-0.917524,95.0031,0.102778,4.78839,29.354,0.0585532,14.9958,0.176581,-2.23015,0.444797,127.939,0.619444,143.875,23.3132,-1.70821,13.9822,19.707,50.8137,32.5937,0.0380407,0.491169,0.0308183,121.96,-0.46845,22.6925,16.164,0.329193,1.05468,1
0.040162,1.0,0.261111,0.34939,0.479773,1.16073,0.233026,0.0855908,0.846188,88.3239,89.1706,88.4163,53.602,53.2807,54.479,1.71973,1.87796,1.99645,63.2175,-0.466067,0.257331,13.6367,2.36733,4.08349,1.2157,0.603005,0.699591,93.4505,0.1375,-4.34499,23.4406,0.218166,4.01967,0.161825,2.23737,1.14189,188.747,0.463889,11.3529,51.4344,-2.48986,35.0826,15.4624,126.217,41.9639,0.172024,0.451598,0.0397425,250.481,1.14097,67.3382,29.2347,0.0123438,0.157336,0
0.00579861,0.120833,0.111111,0.624638,0.611422,0.1011,0.0876022,0.156687,0.568103,102.783,82.9212,36.4541,35.215,37.6853,27.6658,0.911189,0.817695,1.59723,62.5278,-0.658985,30.2374,10.9706,9.2451,12.7939,0.247798,0.753985,0.423702,75.4194,0.797917,2.46972,22.7178,0.088895,18.3521,0.167972,-0.000588553,0.400925,118.713,0.704167,152.596,31.5983,-0.741951,34.908,7.01462,70.3313,51.6967,0.548386,0.339838,0.0927371,109.8,0.247362,46.4822,8.66384,0.0279036,0.247871,1
0.655168,1.0,1.0,0.529549,0.458114,1.06669,0.982405,0.0452157,0.344832,145.374,110.922,77.641,53.4782,53.4554,52.2391,0.329666,0.429691,0.573142,70.9097,4.81501,19.936,14.3159,3.59662,9.78054,-0.263198,1.9224,1.3399,55.6337,0.6875,-1.42064,21.4502,0.702977,14.9405,0.481826,-2.79113,1.44387,139.19,0.0666667,41.1693,37.5275,-1.87391,16.2592,3.28638,160.597,42.659,0.858219,0.280795,0.140083,160.085,1.73806,62.9167,14.5112,0.25459,0.99132,1
0.0248611,0.254167,0.130556,0.60944,0.616358,0.220579,0.112585,0.0621508,0.250785,71.2686,92.727,113.847,68.1942,68.8906,70.8772,1.1883,0.774557,0.233917,59.5666,-3.8492,-11.9244,22.9353,2.38488,7.511,-0.144169,-0.740278,-0.0220017,81.7943,1.0,-13.7752,29.3102,1.03815,5.50675,0.14534,-2.52588,-1.85026,52.645,0.520833,225.754,31.8187,-0.298981,55.0357,16.3169,127.905,39.4001,0.457317,0.376399,0.0361242,158.03,1.10518,27.0798,8.94699,0.214045,0.985915,2
0.424971,1.0,0.527778,0.501628,0.778978,1.02747,0.483452,0.0295363,0.194792,81.6482,78.6231,67.5989,34.2377,32.7464,28.7851,0.913719,0.856757,1.29592,60.8375,-0.785745,5.49892,10.7493,3.00578,4.75362,0.0403914,1.0412,0.788698,86.6825,1.0,-0.0252344,11.9984,0.207719,5.18993,0.119278,-0.501656,0.150141,73.2102,0.525,88.5755,24.7812,0.423037,22.0792,16.436,119.847,9.64805,0.767423,0.263035,0.030603,77.5898,-4.12747,33.6462,11.5682,0.0280556,0.906537,1
0.18353,0.397222,0.68125,0.50836,0.694619,0.302878,0.614091,0.0254146,0.321785,101.023,100.253,56.6472,67.468,72.4404,45.1441,0.356282,0.364834,0.97503,62.1829,-4.34334,18.7134,22.6008,7.85013,11.3576,-0.199033,0.686131,-0.0543767,63.0368,0.355556,7.04538,37.9835,0.301855,13.9652,0.223862,-9.66869,-11.3246,221.066,0.202778,76.8929,16.1554,0.862828,5.80655,12.8745,89.7021,14.2924,0.646666,0.262121,0.0393307,71.3567,0.110406,24.8152,13.1307,0.0765336,1.0106,0
0.0707639,0.404167,0.333333,0.455642,0.380581,0.312053,0.250978,0.0384364,0.474742,213.236,224.976,238.133,47.4875,36.3102,23.0878,-0.787972,-0.944147,-1.26049,94.612,-0.827185,-4.00541,6.63288,1.16796,4.99236,-1.01579,-0.713172,-0.765718,68.5654,0.108333,2.18039,42.9249,1.18311,2.7547,0.252146,6.02892,0.594989,157.048,0.403125,39.1401,25.4518,1.15719,35.0543,13.283,159.871,36.224,0.551164,0.241497,0.0809743,95.874,0.0281692,49.2439,12.7332,0.350287,0.252666,1
0.116169,0.158333,0.89375,0.0682377,0.558055,0.136893,0.878195,0.0458304,0.179078,95.4247,67.7698,43.2038,44.4067,46.1594,44.2299,1.88801,2.27149,2.51105,57.6973,5.76296,20.3647,12.8806,2.77751,7.99852,1.41661,-0.69725,0.212199,57.7489,0.310417,1.68065,14.1121,0.343443,14.6876,0.267088,-0.0526736,-2.55669,171.117,0.26875,119.404,24.8261,0.819399,35.3404,3.99658,161.441,11.6673,0.421518,0.366544,0.0280875,96.1074,0.411673,61.4733,10.9455,0.0100463,0.263549,1
0.0456944,0.154167,0.375,0.0666355,0.831867,0.139342,0.332564,0.0443262,0.20961,42.5063,30.4919,22.0878,15.756,11.2962,11.0942,1.2011,1.14308,0.897539,41.5405,4.27102,11.3233,6.8005,3.05056,8.51417,0.25341,0.427019,0.976166,83.4276,0.160417,-3.61002,6.90469,0.482236,13.4198,0.228404,-4.7755,-1.80448,148.859,0.23125,76.6883,47.8976,1.64239,27.7977,13.596,73.0744,54.5871,0.908491,0.453175,0.0487222,97.3122,1.17368,52.7585,17.2587,0.0695486,0.842213,2
0.0533044,0.345833,0.391667,0.589274,0.754496,0.210677,0.321997,0.0475518,0.606468,159.501,175.659,131.66,38.443,37.6185,43.847,-1.05493,-1.57,-1.19073,84.426,-8.04001,13.2023,8.78876,7.07754,9.43464,-1.96664,0.235083,2.48242,96.5735,1.0,6.15333,25.8166,0.444655,1.03685,0.286597,-3.88899,0.188684,172.247,0.358333,112.043,26.305,-2.26955,14.5534,10.9031,75.8534,11.9944,0.278085,0.16206,0.0255289,208.135,0.127524,21.1563,24.6052,0.0307581,0.355758,1
0.0952488,0.389583,0.538889,0.128845,0.401335,0.340013,0.47785,0.0521295,0.546309,174.959,169.946,163.626,74.5304,77.5691,76.7356,-0.633625,-0.622819,-0.486895,82.1499,0.892866,2.31143,18.8535,3.78106,3.7225,-0.921259,1.43949,1.76957,66.2675,0.0520833,0.0996807,31.2915,0.494143,18.7476,0.127639,0.27723,2.03481,62.4902,0.472222,205.656,29.38,0.529437,23.144,13.839,192.464,22.1655,0.653136,0.662643,0.0491834,143.657,0.140647,19.0469,10.9966,0.28886,0.705142,2
0.0599132,0.802083,0.166667,0.6173,0.499635,0.629643,0.121412,0.0736018,0.551818,152.1,157.805,167.567,11.0877,10.47,9.858,0.604702,0.862252,0.938317,82.6982,-0.102315,-3.17704,2.15823,0.584736,0.984941,0.588501,-0.0539504,0.212738,63.6996,0.0541667,-1.64083,16.8977,0.167451,3.63904,0.0669472,29.6281,0.95425,86.3268,0.505556,66.0143,20.98,-0.409221,30.134,5.48909,93.8532,19.0874,0.844337,0.612288,0.0647569,154.525,1.35817,52.5074,5.30609,0.3411,1.14621,1
0.271331,0.920833,0.327778,0.427067,0.847027,0.861231,0.316593,0.0222881,0.101043,105.03,92.6361,85.6792,43.41,42.5485,43.4534,0.740247,1.07435,1.10779,65.6338,2.68541,4.83346,12.1178,5.2134,7.31129,0.0707886,2.1119,3.33315,99.6348,1.0,-16.6945,0.857172,0.559854,13.6129,0.613273,7.57455,1.05702,222.312,0.327778,134.238,14.5413,0.539623,17.4157,9.48943,94.745,30.8822,0.865743,0.695819,0.0557191,83.7359,2.10674,55.4826,8.1467,0.341319,0.427137,1
0.0772266,0.241667,0.790625,0.489751,0.413952,0.17135,0.615836,0.0676109,0.595816,125.865,123.7,97.8086,63.2893,60.2471,45.0305,-0.374229,-0.070831,0.938009,71.8738,-2.32502,7.88645,16.583,5.81828,15.014,-0.540059,0.653793,0.324831,29.0968,1.0,0.0833021,17.4245,0.603194,12.6122,0.145323,-7.98248,-0.765482,55.6773,0.316667,56.0554,9.44271,1.83947,35.3871,9.66795,111.314,20.8061,0.79801,0.469865,0.0331961,139.517,2.33315,22.0118,17.5461,0.127581,0.337464,0
0.257425,0.433333,0.858333,0.74159,0.569573,0.361809,0.719817,0.0205247,0.307895,134.713,59.5902,68.9841,72.0089,54.0818,49.8685,-0.222133,1.30807,1.2609,57.6162,26.1997,4.89764,17.522,22.6882,8.25642,-0.00906111,0.190429,-0.0742158,66.5173,1.0,-0.407536,8.74782,0.721,9.16721,0.554926,3.21693,0.983918,187.316,0.5,105.346,28.5959,1.12893,45.918,6.59324,246.144,6.7193,0.474911,0.381617,0.0349122,110.595,-0.213576,54.9967,1.11365,0.0902951,1.15021,0
0.0321029,0.24375,0.253125,0.683642,0.181212,0.216245,0.197881,0.0723991,0.479688,76.2991,74.723,78.885,48.3662,37.6954,37.5307,0.770901,1.21394,1.23813,59.1194,0.345155,-2.30178,12.738,5.35601,7.0658,0.401799,0.956251,-0.4525,78.5906,1.0,-1.09173,43.5749,0.038231,14.1044,0.353963,-3.82627,4.42521,130.906,0.778125,184.069,64.7676,-0.00498673,40.6238,1.4416,133.15,14.9598,0.415947,0.153259,0.0384954,129.657,0.574158,22.2758,2.544,0.093397,0.0491519,0
